State,Date,Confirmed,Cured,Deaths
Andaman and Nicobar Islands,5/1/2020,33,16,0
Andaman and Nicobar Islands,5/2/2020,33,16,0
Andaman and Nicobar Islands,5/3/2020,33,17,0
Andaman and Nicobar Islands,5/4/2020,33,32,0
Andaman and Nicobar Islands,5/5/2020,33,32,0
Andaman and Nicobar Islands,5/6/2020,33,32,0
Andaman and Nicobar Islands,5/7/2020,33,32,0
Andaman and Nicobar Islands,5/8/2020,33,33,0
Andaman and Nicobar Islands,5/9/2020,33,33,0
Andaman and Nicobar Islands,5/10/2020,33,33,0
Andaman and Nicobar Islands,5/11/2020,33,33,0
Andaman and Nicobar Islands,5/12/2020,33,33,0
Andaman and Nicobar Islands,5/13/2020,33,33,0
Andaman and Nicobar Islands,5/14/2020,33,33,0
Andaman and Nicobar Islands,5/15/2020,33,33,0
Andaman and Nicobar Islands,5/16/2020,33,33,0
Andaman and Nicobar Islands,5/17/2020,33,33,0
Andaman and Nicobar Islands,5/18/2020,33,33,0
Andaman and Nicobar Islands,5/19/2020,33,33,0
Andaman and Nicobar Islands,5/20/2020,33,33,0
Andaman and Nicobar Islands,5/21/2020,33,33,0
Andaman and Nicobar Islands,5/22/2020,33,33,0
Andaman and Nicobar Islands,5/23/2020,33,33,0
Andaman and Nicobar Islands,5/24/2020,33,33,0
Andaman and Nicobar Islands,5/25/2020,33,33,0
Andaman and Nicobar Islands,5/26/2020,33,33,0
Andaman and Nicobar Islands,5/27/2020,33,33,0
Andaman and Nicobar Islands,5/28/2020,33,33,0
Andaman and Nicobar Islands,5/29/2020,33,33,0
Andaman and Nicobar Islands,5/30/2020,33,33,0
Andaman and Nicobar Islands,5/31/2020,33,33,0
Andaman and Nicobar Islands,6/1/2020,33,33,0
Andaman and Nicobar Islands,6/2/2020,33,33,0
Andaman and Nicobar Islands,6/3/2020,33,33,0
Andaman and Nicobar Islands,6/4/2020,33,33,0
Andaman and Nicobar Islands,6/5/2020,33,33,0
Andaman and Nicobar Islands,6/6/2020,33,33,0
Andaman and Nicobar Islands,6/7/2020,33,33,0
Andaman and Nicobar Islands,6/8/2020,33,33,0
Andaman and Nicobar Islands,6/9/2020,33,33,0
Andaman and Nicobar Islands,6/10/2020,33,33,0
Andaman and Nicobar Islands,6/11/2020,34,33,0
Andaman and Nicobar Islands,6/12/2020,38,33,0
Andaman and Nicobar Islands,6/13/2020,38,33,0
Andaman and Nicobar Islands,6/14/2020,38,33,0
Andaman and Nicobar Islands,6/15/2020,38,33,0
Andaman and Nicobar Islands,6/16/2020,41,33,0
Andaman and Nicobar Islands,6/17/2020,44,33,0
Andaman and Nicobar Islands,6/18/2020,44,33,0
Andaman and Nicobar Islands,6/19/2020,44,33,0
Andaman and Nicobar Islands,6/20/2020,45,35,0
Andaman and Nicobar Islands,6/21/2020,47,36,0
Andaman and Nicobar Islands,6/22/2020,48,37,0
Andaman and Nicobar Islands,6/23/2020,48,37,0
Andaman and Nicobar Islands,6/24/2020,50,40,0
Andaman and Nicobar Islands,6/25/2020,56,43,0
Andaman and Nicobar Islands,6/26/2020,59,43,0
Andaman and Nicobar Islands,6/27/2020,72,43,0
Andaman and Nicobar Islands,6/28/2020,72,43,0
Andaman and Nicobar Islands,6/29/2020,76,45,0
Andaman and Nicobar Islands,6/30/2020,90,46,0
Andaman and Nicobar Islands,7/1/2020,97,50,0
Andaman and Nicobar Islands,7/2/2020,100,50,0
Andaman and Nicobar Islands,7/3/2020,109,51,0
Andaman and Nicobar Islands,7/4/2020,116,54,0
Andaman and Nicobar Islands,7/5/2020,119,66,0
Andaman and Nicobar Islands,7/6/2020,125,72,0
Andaman and Nicobar Islands,7/7/2020,141,74,0
Andaman and Nicobar Islands,7/8/2020,147,75,0
Andaman and Nicobar Islands,7/9/2020,149,77,0
Andaman and Nicobar Islands,7/10/2020,151,83,0
Andaman and Nicobar Islands,7/11/2020,156,92,0
Andaman and Nicobar Islands,7/12/2020,163,93,0
Andaman and Nicobar Islands,7/13/2020,163,93,0
Andaman and Nicobar Islands,7/14/2020,166,109,0
Andaman and Nicobar Islands,7/15/2020,166,109,0
Andaman and Nicobar Islands,7/16/2020,176,130,0
Andaman and Nicobar Islands,7/17/2020,180,133,0
Andaman and Nicobar Islands,7/18/2020,194,142,0
Andaman and Nicobar Islands,7/19/2020,198,145,0
Andaman and Nicobar Islands,7/20/2020,203,145,0
Andaman and Nicobar Islands,7/21/2020,207,152,0
Andaman and Nicobar Islands,7/22/2020,212,159,0
Andaman and Nicobar Islands,7/23/2020,221,163,0
Andaman and Nicobar Islands,7/24/2020,240,170,0
Andaman and Nicobar Islands,7/25/2020,259,174,0
Andaman and Nicobar Islands,7/26/2020,290,176,0
Andaman and Nicobar Islands,7/27/2020,324,182,0
Andaman and Nicobar Islands,7/28/2020,338,192,1
Andaman and Nicobar Islands,7/29/2020,363,196,1
Andaman and Nicobar Islands,7/30/2020,428,201,2
Andhra Pradesh,5/1/2020,1463,403,33
Andhra Pradesh,5/2/2020,1463,403,33
Andhra Pradesh,5/3/2020,1583,488,33
Andhra Pradesh,5/4/2020,1650,524,36
Andhra Pradesh,5/5/2020,1717,589,36
Andhra Pradesh,5/6/2020,1717,589,36
Andhra Pradesh,5/7/2020,1777,729,36
Andhra Pradesh,5/8/2020,1847,780,38
Andhra Pradesh,5/9/2020,1887,842,41
Andhra Pradesh,5/10/2020,1930,887,44
Andhra Pradesh,5/11/2020,1980,925,45
Andhra Pradesh,5/12/2020,2018,975,45
Andhra Pradesh,5/13/2020,2090,1056,46
Andhra Pradesh,5/14/2020,2137,1142,47
Andhra Pradesh,5/15/2020,2205,1192,48
Andhra Pradesh,5/16/2020,2307,1252,48
Andhra Pradesh,5/17/2020,2355,1353,49
Andhra Pradesh,5/18/2020,2407,1456,50
Andhra Pradesh,5/19/2020,2474,1552,50
Andhra Pradesh,5/20/2020,2532,1621,52
Andhra Pradesh,5/21/2020,2602,1640,53
Andhra Pradesh,5/22/2020,2647,1709,53
Andhra Pradesh,5/23/2020,2709,1763,55
Andhra Pradesh,5/24/2020,2757,1809,56
Andhra Pradesh,5/25/2020,2823,1856,56
Andhra Pradesh,5/26/2020,3110,1896,56
Andhra Pradesh,5/27/2020,3171,2009,57
Andhra Pradesh,5/28/2020,3171,2057,58
Andhra Pradesh,5/29/2020,3251,2125,59
Andhra Pradesh,5/30/2020,3436,2226,60
Andhra Pradesh,5/31/2020,3569,2289,60
Andhra Pradesh,6/1/2020,3679,2349,62
Andhra Pradesh,6/2/2020,3783,2378,64
Andhra Pradesh,6/3/2020,3898,2421,64
Andhra Pradesh,6/4/2020,4080,2466,68
Andhra Pradesh,6/5/2020,4223,2539,71
Andhra Pradesh,6/6/2020,4303,2576,73
Andhra Pradesh,6/7/2020,4510,2620,73
Andhra Pradesh,6/8/2020,4708,2682,75
Andhra Pradesh,6/9/2020,4851,2745,75
Andhra Pradesh,6/10/2020,5070,2802,77
Andhra Pradesh,6/11/2020,5269,2899,78
Andhra Pradesh,6/12/2020,5429,3048,80
Andhra Pradesh,6/13/2020,5680,3105,80
Andhra Pradesh,6/14/2020,5965,3195,82
Andhra Pradesh,6/15/2020,6163,3314,84
Andhra Pradesh,6/16/2020,6456,3316,88
Andhra Pradesh,6/17/2020,6841,3509,88
Andhra Pradesh,6/18/2020,7071,3641,90
Andhra Pradesh,6/19/2020,7518,3789,92
Andhra Pradesh,6/20/2020,7961,3917,96
Andhra Pradesh,6/21/2020,8452,4111,101
Andhra Pradesh,6/22/2020,8999,4331,106
Andhra Pradesh,6/23/2020,9372,4495,111
Andhra Pradesh,6/24/2020,10002,4599,119
Andhra Pradesh,6/25/2020,10331,4779,124
Andhra Pradesh,6/26/2020,10884,4988,136
Andhra Pradesh,6/27/2020,11489,5196,148
Andhra Pradesh,6/28/2020,12285,5480,157
Andhra Pradesh,6/29/2020,13241,5908,169
Andhra Pradesh,6/30/2020,13891,6232,180
Andhra Pradesh,7/1/2020,14595,6511,187
Andhra Pradesh,7/2/2020,15252,6988,193
Andhra Pradesh,7/3/2020,16097,7313,198
Andhra Pradesh,7/4/2020,16934,7632,206
Andhra Pradesh,7/5/2020,17699,8008,218
Andhra Pradesh,7/6/2020,18697,8422,232
Andhra Pradesh,7/7/2020,20019,8920,239
Andhra Pradesh,7/8/2020,21197,9745,252
Andhra Pradesh,7/9/2020,22259,11101,264
Andhra Pradesh,7/10/2020,23814,12154,277
Andhra Pradesh,7/11/2020,25422,13194,292
Andhra Pradesh,7/12/2020,27235,14393,309
Andhra Pradesh,7/13/2020,29168,15412,328
Andhra Pradesh,7/14/2020,31103,16464,365
Andhra Pradesh,7/15/2020,33019,17467,408
Andhra Pradesh,7/16/2020,35451,18378,452
Andhra Pradesh,7/17/2020,38044,19393,492
Andhra Pradesh,7/18/2020,40646,20298,534
Andhra Pradesh,7/19/2020,44609,21763,586
Andhra Pradesh,7/20/2020,49650,22890,642
Andhra Pradesh,7/21/2020,53724,24228,696
Andhra Pradesh,7/22/2020,58668,25574,758
Andhra Pradesh,7/23/2020,64713,32127,823
Andhra Pradesh,7/24/2020,72711,37555,884
Andhra Pradesh,7/25/2020,80858,39935,933
Andhra Pradesh,7/26/2020,88671,43255,985
Andhra Pradesh,7/27/2020,96298,46301,1041
Andhra Pradesh,7/28/2020,102349,49558,1090
Andhra Pradesh,7/29/2020,110297,52622,1148
Andhra Pradesh,7/30/2020,120390,55406,1213
Arunachal Pradesh,5/1/2020,1,1,0
Arunachal Pradesh,5/2/2020,1,1,0
Arunachal Pradesh,5/3/2020,1,1,0
Arunachal Pradesh,5/4/2020,1,1,0
Arunachal Pradesh,5/5/2020,1,1,0
Arunachal Pradesh,5/6/2020,1,1,0
Arunachal Pradesh,5/7/2020,1,1,0
Arunachal Pradesh,5/8/2020,1,1,0
Arunachal Pradesh,5/9/2020,1,1,0
Arunachal Pradesh,5/10/2020,1,1,0
Arunachal Pradesh,5/11/2020,1,1,0
Arunachal Pradesh,5/12/2020,1,1,0
Arunachal Pradesh,5/13/2020,1,1,0
Arunachal Pradesh,5/14/2020,1,1,0
Arunachal Pradesh,5/15/2020,1,1,0
Arunachal Pradesh,5/16/2020,1,1,0
Arunachal Pradesh,5/17/2020,1,1,0
Arunachal Pradesh,5/18/2020,1,1,0
Arunachal Pradesh,5/19/2020,1,1,0
Arunachal Pradesh,5/20/2020,1,1,0
Arunachal Pradesh,5/21/2020,1,1,0
Arunachal Pradesh,5/22/2020,1,1,0
Arunachal Pradesh,5/23/2020,1,1,0
Arunachal Pradesh,5/24/2020,1,1,0
Arunachal Pradesh,5/25/2020,1,1,0
Arunachal Pradesh,5/26/2020,2,1,0
Arunachal Pradesh,5/27/2020,2,1,0
Arunachal Pradesh,5/28/2020,2,1,0
Arunachal Pradesh,5/29/2020,3,1,0
Arunachal Pradesh,5/30/2020,3,1,0
Arunachal Pradesh,5/31/2020,4,1,0
Arunachal Pradesh,6/1/2020,4,1,0
Arunachal Pradesh,6/2/2020,22,1,0
Arunachal Pradesh,6/3/2020,22,1,0
Arunachal Pradesh,6/4/2020,38,1,0
Arunachal Pradesh,6/5/2020,42,1,0
Arunachal Pradesh,6/6/2020,45,1,0
Arunachal Pradesh,6/7/2020,47,1,0
Arunachal Pradesh,6/8/2020,51,1,0
Arunachal Pradesh,6/9/2020,51,1,0
Arunachal Pradesh,6/10/2020,57,1,0
Arunachal Pradesh,6/11/2020,57,2,0
Arunachal Pradesh,6/12/2020,61,4,0
Arunachal Pradesh,6/13/2020,67,4,0
Arunachal Pradesh,6/14/2020,87,4,0
Arunachal Pradesh,6/15/2020,91,7,0
Arunachal Pradesh,6/16/2020,91,7,0
Arunachal Pradesh,6/17/2020,95,7,0
Arunachal Pradesh,6/18/2020,99,7,0
Arunachal Pradesh,6/19/2020,103,10,0
Arunachal Pradesh,6/20/2020,103,11,0
Arunachal Pradesh,6/21/2020,135,14,0
Arunachal Pradesh,6/22/2020,135,15,0
Arunachal Pradesh,6/23/2020,139,21,0
Arunachal Pradesh,6/24/2020,148,22,0
Arunachal Pradesh,6/25/2020,158,38,0
Arunachal Pradesh,6/26/2020,160,38,1
Arunachal Pradesh,6/27/2020,172,42,1
Arunachal Pradesh,6/28/2020,177,54,1
Arunachal Pradesh,6/29/2020,182,60,1
Arunachal Pradesh,6/30/2020,187,61,1
Arunachal Pradesh,7/1/2020,191,62,1
Arunachal Pradesh,7/2/2020,195,66,1
Arunachal Pradesh,7/3/2020,195,66,1
Arunachal Pradesh,7/4/2020,252,75,1
Arunachal Pradesh,7/5/2020,259,76,1
Arunachal Pradesh,7/6/2020,269,78,1
Arunachal Pradesh,7/7/2020,270,92,2
Arunachal Pradesh,7/8/2020,276,105,2
Arunachal Pradesh,7/9/2020,287,109,2
Arunachal Pradesh,7/10/2020,302,120,2
Arunachal Pradesh,7/11/2020,335,120,2
Arunachal Pradesh,7/12/2020,341,125,2
Arunachal Pradesh,7/13/2020,359,138,2
Arunachal Pradesh,7/14/2020,387,145,2
Arunachal Pradesh,7/15/2020,462,153,3
Arunachal Pradesh,7/16/2020,462,153,3
Arunachal Pradesh,7/17/2020,543,153,3
Arunachal Pradesh,7/18/2020,609,175,3
Arunachal Pradesh,7/19/2020,650,274,3
Arunachal Pradesh,7/20/2020,740,282,3
Arunachal Pradesh,7/21/2020,790,285,3
Arunachal Pradesh,7/22/2020,858,303,3
Arunachal Pradesh,7/23/2020,949,314,3
Arunachal Pradesh,7/24/2020,991,334,3
Arunachal Pradesh,7/25/2020,1056,392,3
Arunachal Pradesh,7/26/2020,1126,428,3
Arunachal Pradesh,7/27/2020,1158,505,3
Arunachal Pradesh,7/28/2020,1239,574,3
Arunachal Pradesh,7/29/2020,1330,617,3
Arunachal Pradesh,7/30/2020,1410,677,3
Assam,5/1/2020,42,29,1
Assam,5/2/2020,43,32,1
Assam,5/3/2020,43,32,1
Assam,5/4/2020,43,32,1
Assam,5/5/2020,43,32,1
Assam,5/6/2020,43,32,1
Assam,5/7/2020,45,32,1
Assam,5/8/2020,54,34,1
Assam,5/9/2020,59,34,1
Assam,5/10/2020,63,34,2
Assam,5/11/2020,63,34,2
Assam,5/12/2020,65,34,2
Assam,5/13/2020,65,39,2
Assam,5/14/2020,80,39,2
Assam,5/15/2020,87,39,2
Assam,5/16/2020,90,41,2
Assam,5/17/2020,92,41,2
Assam,5/18/2020,101,41,2
Assam,5/19/2020,107,41,2
Assam,5/20/2020,142,41,4
Assam,5/21/2020,170,48,4
Assam,5/22/2020,203,54,4
Assam,5/23/2020,259,54,4
Assam,5/24/2020,329,55,4
Assam,5/25/2020,378,55,4
Assam,5/26/2020,526,62,4
Assam,5/27/2020,616,62,4
Assam,5/28/2020,781,87,4
Assam,5/29/2020,856,104,4
Assam,5/30/2020,1024,125,4
Assam,5/31/2020,1185,163,4
Assam,6/1/2020,1272,185,4
Assam,6/2/2020,1390,277,4
Assam,6/3/2020,1513,324,4
Assam,6/4/2020,1672,413,4
Assam,6/5/2020,1988,442,4
Assam,6/6/2020,2153,498,4
Assam,6/7/2020,2397,547,4
Assam,6/8/2020,2565,615,4
Assam,6/9/2020,2776,665,4
Assam,6/10/2020,2937,1085,4
Assam,6/11/2020,3092,1249,4
Assam,6/12/2020,3319,1432,6
Assam,6/13/2020,3498,1537,8
Assam,6/14/2020,3718,1584,8
Assam,6/15/2020,4049,1960,8
Assam,6/16/2020,4158,2166,8
Assam,6/17/2020,4319,2166,8
Assam,6/18/2020,4605,2642,8
Assam,6/19/2020,4777,2654,9
Assam,6/20/2020,4904,3039,9
Assam,6/21/2020,4904,3039,9
Assam,6/22/2020,5388,3360,9
Assam,6/23/2020,5586,3521,9
Assam,6/24/2020,5831,3762,9
Assam,6/25/2020,6198,3958,9
Assam,6/26/2020,6321,4033,9
Assam,6/27/2020,6607,4259,9
Assam,6/28/2020,6816,4500,9
Assam,6/29/2020,7206,5088,10
Assam,6/30/2020,7752,5333,11
Assam,7/1/2020,8227,5647,12
Assam,7/2/2020,8582,5851,12
Assam,7/3/2020,9013,6106,12
Assam,7/4/2020,9673,6349,14
Assam,7/5/2020,10668,6657,14
Assam,7/6/2020,11388,7125,14
Assam,7/7/2020,12160,7882,14
Assam,7/8/2020,12522,8329,14
Assam,7/9/2020,13336,8729,16
Assam,7/10/2020,14032,8729,22
Assam,7/11/2020,14600,9147,27
Assam,7/12/2020,15536,9150,35
Assam,7/13/2020,16071,10426,35
Assam,7/14/2020,16806,10894,36
Assam,7/15/2020,17807,11416,40
Assam,7/16/2020,18666,12173,46
Assam,7/17/2020,19754,12888,48
Assam,7/18/2020,20646,14105,51
Assam,7/19/2020,22918,15165,53
Assam,7/20/2020,23999,16023,57
Assam,7/21/2020,25382,17095,58
Assam,7/22/2020,25382,18033,58
Assam,7/23/2020,26772,18033,64
Assam,7/24/2020,28791,20699,70
Assam,7/25/2020,29921,21761,76
Assam,7/26/2020,31086,23055,77
Assam,7/27/2020,32228,24040,79
Assam,7/28/2020,33576,25402,86
Assam,7/29/2020,34947,26618,88
Assam,7/30/2020,36295,27832,92
Bihar,5/1/2020,426,82,2
Bihar,5/2/2020,471,98,3
Bihar,5/3/2020,482,117,4
Bihar,5/4/2020,517,125,4
Bihar,5/5/2020,529,130,4
Bihar,5/6/2020,536,142,4
Bihar,5/7/2020,542,188,4
Bihar,5/8/2020,550,246,5
Bihar,5/9/2020,571,297,5
Bihar,5/10/2020,591,322,5
Bihar,5/11/2020,696,365,6
Bihar,5/12/2020,747,377,6
Bihar,5/13/2020,831,383,6
Bihar,5/14/2020,940,388,7
Bihar,5/15/2020,994,411,7
Bihar,5/16/2020,1018,438,7
Bihar,5/17/2020,1179,453,7
Bihar,5/18/2020,1262,475,8
Bihar,5/19/2020,1391,494,9
Bihar,5/20/2020,1498,534,9
Bihar,5/21/2020,1674,571,10
Bihar,5/22/2020,1982,593,11
Bihar,5/23/2020,2177,629,11
Bihar,5/24/2020,2380,653,11
Bihar,5/25/2020,2587,702,13
Bihar,5/26/2020,2730,749,13
Bihar,5/27/2020,2983,900,13
Bihar,5/28/2020,3061,1083,15
Bihar,5/29/2020,3296,1211,15
Bihar,5/30/2020,3376,1211,15
Bihar,5/31/2020,3636,1618,20
Bihar,6/1/2020,3815,1710,21
Bihar,6/2/2020,3926,1900,24
Bihar,6/3/2020,4155,1946,24
Bihar,6/4/2020,4390,2077,25
Bihar,6/5/2020,4493,2210,29
Bihar,6/6/2020,4596,2225,29
Bihar,6/7/2020,4915,2425,30
Bihar,6/8/2020,5088,2480,30
Bihar,6/9/2020,5202,2499,31
Bihar,6/10/2020,5459,2864,32
Bihar,6/11/2020,5710,3071,33
Bihar,6/12/2020,5983,3266,36
Bihar,6/13/2020,6103,3587,36
Bihar,6/14/2020,6290,3956,39
Bihar,6/15/2020,6470,4170,39
Bihar,6/16/2020,6650,4409,40
Bihar,6/17/2020,6778,4644,41
Bihar,6/18/2020,6942,4926,44
Bihar,6/19/2020,7025,5056,44
Bihar,6/20/2020,7181,5098,50
Bihar,6/21/2020,7533,5529,52
Bihar,6/22/2020,7612,5580,53
Bihar,6/23/2020,7825,5781,55
Bihar,6/24/2020,8153,6104,56
Bihar,6/25/2020,8209,6113,57
Bihar,6/26/2020,8473,6441,57
Bihar,6/27/2020,8716,6762,58
Bihar,6/28/2020,8931,6843,59
Bihar,6/29/2020,9212,7118,60
Bihar,6/30/2020,9640,7390,62
Bihar,7/1/2020,10043,7687,67
Bihar,7/2/2020,10249,7946,70
Bihar,7/3/2020,10471,8020,77
Bihar,7/4/2020,10954,8214,80
Bihar,7/5/2020,11700,8686,89
Bihar,7/6/2020,11876,8765,95
Bihar,7/7/2020,12125,8997,97
Bihar,7/8/2020,12570,9284,104
Bihar,7/9/2020,13189,9554,107
Bihar,7/10/2020,13944,9816,115
Bihar,7/11/2020,14575,10109,119
Bihar,7/12/2020,15373,10685,131
Bihar,7/13/2020,16642,11498,143
Bihar,7/14/2020,17959,12317,160
Bihar,7/15/2020,19284,12849,174
Bihar,7/16/2020,20612,13462,180
Bihar,7/17/2020,21764,14018,197
Bihar,7/18/2020,23589,14621,201
Bihar,7/19/2020,25136,15536,208
Bihar,7/20/2020,26569,16308,217
Bihar,7/21/2020,27646,17433,217
Bihar,7/22/2020,28952,18515,217
Bihar,7/23/2020,30369,19646,217
Bihar,7/24/2020,31980,20769,217
Bihar,7/25/2020,33926,22343,220
Bihar,7/26/2020,36604,24053,234
Bihar,7/27/2020,39176,25815,244
Bihar,7/28/2020,41244,27530,253
Bihar,7/29/2020,43843,28856,269
Bihar,7/30/2020,46080,30320,278
Cases being reassigned to states,5/20/2020,1096,0,0
Cases being reassigned to states,5/21/2020,1403,0,0
Cases being reassigned to states,5/22/2020,1620,0,0
Cases being reassigned to states,5/23/2020,1899,0,0
Cases being reassigned to states,5/24/2020,2338,0,0
Cases being reassigned to states,5/25/2020,2642,0,0
Cases being reassigned to states,5/26/2020,2970,0,0
Cases being reassigned to states,5/27/2020,4013,0,0
Cases being reassigned to states,5/28/2020,4332,0,0
Cases being reassigned to states,5/29/2020,4673,0,0
Cases being reassigned to states,5/30/2020,5043,0,0
Cases being reassigned to states,5/31/2020,5491,0,0
Cases being reassigned to states,6/1/2020,5630,0,0
Cases being reassigned to states,6/2/2020,6414,0,0
Cases being reassigned to states,6/3/2020,7123,0,0
Cases being reassigned to states,6/4/2020,7483,0,0
Cases being reassigned to states,6/5/2020,7610,0,0
Cases being reassigned to states,6/6/2020,8192,0,0
Cases being reassigned to states,6/7/2020,8605,0,0
Cases being reassigned to states,6/8/2020,9189,0,0
Cases being reassigned to states,6/9/2020,8803,0,0
Cases being reassigned to states,6/10/2020,9227,0,0
Cases being reassigned to states,6/11/2020,8931,0,0
Cases being reassigned to states,6/12/2020,8315,0,0
Cases being reassigned to states,6/13/2020,7984,0,0
Cases being reassigned to states,6/14/2020,7436,0,0
Cases being reassigned to states,6/15/2020,6972,0,0
Cases being reassigned to states,6/16/2020,7684,0,0
Cases being reassigned to states,6/17/2020,8273,0,0
Cases being reassigned to states,6/18/2020,8703,0,0
Cases being reassigned to states,6/19/2020,8927,0,0
Cases being reassigned to states,6/20/2020,9265,0,0
Cases being reassigned to states,6/21/2020,9127,0,0
Cases being reassigned to states,6/22/2020,7832,0,0
Cases being reassigned to states,6/23/2020,8015,0,0
Cases being reassigned to states,6/24/2020,8141,0,0
Cases being reassigned to states,6/25/2020,8493,0,0
Cases being reassigned to states,6/26/2020,8123,0,0
Cases being reassigned to states,6/27/2020,8023,0,0
Cases being reassigned to states,6/28/2020,7839,0,0
Cases being reassigned to states,6/29/2020,7285,0,0
Cases being reassigned to states,6/30/2020,7004,0,0
Cases being reassigned to states,7/1/2020,6915,0,0
Cases being reassigned to states,7/2/2020,6832,0,0
Cases being reassigned to states,7/3/2020,6031,0,0
Cases being reassigned to states,7/4/2020,4999,0,0
Cases being reassigned to states,7/5/2020,4629,0,0
Cases being reassigned to states,7/6/2020,4913,0,0
Cases being reassigned to states,7/7/2020,5034,0,0
Cases being reassigned to states,7/8/2020,5018,0,0
Cases being reassigned to states,7/9/2020,4385,0,0
Cases being reassigned to states,7/10/2020,4161,0,0
Cases being reassigned to states,7/11/2020,3416,0,0
Cases being reassigned to states,7/12/2020,3024,0,0
Cases being reassigned to states,7/13/2020,2358,0,0
Cases being reassigned to states,7/14/2020,2179,0,0
Cases being reassigned to states,7/15/2020,1524,0,0
Cases being reassigned to states,7/16/2020,1285,0,0
Cases being reassigned to states,7/17/2020,531,0,0
Cases being reassigned to states,7/18/2020,163,0,0
Chandigarh,5/1/2020,56,17,0
Chandigarh,5/2/2020,88,17,0
Chandigarh,5/3/2020,94,19,0
Chandigarh,5/4/2020,94,19,0
Chandigarh,5/5/2020,102,21,1
Chandigarh,5/6/2020,111,21,1
Chandigarh,5/7/2020,120,21,1
Chandigarh,5/8/2020,135,21,1
Chandigarh,5/9/2020,150,21,1
Chandigarh,5/10/2020,169,24,2
Chandigarh,5/11/2020,169,24,2
Chandigarh,5/12/2020,174,24,2
Chandigarh,5/13/2020,187,28,3
Chandigarh,5/14/2020,187,28,3
Chandigarh,5/15/2020,191,37,3
Chandigarh,5/16/2020,191,37,3
Chandigarh,5/17/2020,191,51,3
Chandigarh,5/18/2020,191,51,3
Chandigarh,5/19/2020,196,54,3
Chandigarh,5/20/2020,200,57,3
Chandigarh,5/21/2020,202,57,3
Chandigarh,5/22/2020,217,139,3
Chandigarh,5/23/2020,218,178,3
Chandigarh,5/24/2020,225,179,3
Chandigarh,5/25/2020,238,186,3
Chandigarh,5/26/2020,238,186,3
Chandigarh,5/27/2020,266,187,4
Chandigarh,5/28/2020,279,187,4
Chandigarh,5/29/2020,288,189,4
Chandigarh,5/30/2020,289,189,4
Chandigarh,5/31/2020,289,189,4
Chandigarh,6/1/2020,293,199,4
Chandigarh,6/2/2020,294,199,4
Chandigarh,6/3/2020,301,214,5
Chandigarh,6/4/2020,301,214,5
Chandigarh,6/5/2020,301,214,5
Chandigarh,6/6/2020,304,222,5
Chandigarh,6/7/2020,309,273,5
Chandigarh,6/8/2020,314,273,5
Chandigarh,6/9/2020,317,273,5
Chandigarh,6/10/2020,323,286,5
Chandigarh,6/11/2020,327,286,5
Chandigarh,6/12/2020,332,286,5
Chandigarh,6/13/2020,334,286,5
Chandigarh,6/14/2020,345,286,5
Chandigarh,6/15/2020,352,293,5
Chandigarh,6/16/2020,354,296,6
Chandigarh,6/17/2020,358,302,6
Chandigarh,6/18/2020,368,303,6
Chandigarh,6/19/2020,374,306,6
Chandigarh,6/20/2020,381,315,6
Chandigarh,6/21/2020,404,316,6
Chandigarh,6/22/2020,406,316,6
Chandigarh,6/23/2020,411,322,6
Chandigarh,6/24/2020,418,322,6
Chandigarh,6/25/2020,420,323,6
Chandigarh,6/26/2020,423,329,6
Chandigarh,6/27/2020,425,335,6
Chandigarh,6/28/2020,428,335,6
Chandigarh,6/29/2020,429,336,6
Chandigarh,6/30/2020,435,349,6
Chandigarh,7/1/2020,440,364,6
Chandigarh,7/2/2020,446,367,6
Chandigarh,7/3/2020,450,389,6
Chandigarh,7/4/2020,457,393,6
Chandigarh,7/5/2020,460,395,6
Chandigarh,7/6/2020,466,395,6
Chandigarh,7/7/2020,489,401,6
Chandigarh,7/8/2020,494,401,7
Chandigarh,7/9/2020,513,402,7
Chandigarh,7/10/2020,523,403,7
Chandigarh,7/11/2020,539,408,7
Chandigarh,7/12/2020,555,413,7
Chandigarh,7/13/2020,559,417,8
Chandigarh,7/14/2020,588,423,8
Chandigarh,7/15/2020,600,446,10
Chandigarh,7/16/2020,625,459,11
Chandigarh,7/17/2020,651,476,11
Chandigarh,7/18/2020,660,480,11
Chandigarh,7/19/2020,700,485,12
Chandigarh,7/20/2020,717,488,12
Chandigarh,7/21/2020,737,518,12
Chandigarh,7/22/2020,751,518,12
Chandigarh,7/23/2020,793,526,13
Chandigarh,7/24/2020,800,531,13
Chandigarh,7/25/2020,823,535,13
Chandigarh,7/26/2020,852,555,13
Chandigarh,7/27/2020,887,572,13
Chandigarh,7/28/2020,910,575,14
Chandigarh,7/29/2020,934,599,14
Chandigarh,7/30/2020,978,611,14
Chhattisgarh,5/1/2020,40,36,0
Chhattisgarh,5/2/2020,43,36,0
Chhattisgarh,5/3/2020,43,36,0
Chhattisgarh,5/4/2020,57,36,0
Chhattisgarh,5/5/2020,58,36,0
Chhattisgarh,5/6/2020,59,36,0
Chhattisgarh,5/7/2020,59,36,0
Chhattisgarh,5/8/2020,59,38,0
Chhattisgarh,5/9/2020,59,38,0
Chhattisgarh,5/10/2020,59,43,0
Chhattisgarh,5/11/2020,59,49,0
Chhattisgarh,5/12/2020,59,53,0
Chhattisgarh,5/13/2020,59,54,0
Chhattisgarh,5/14/2020,59,55,0
